step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
163,CASH_OUT,242825.58,C1523105206,0.0,0.0,C166621137,1167825.59,1498781.85,0,0
205,CASH_OUT,120581.77,C1722773315,0.0,0.0,C1230795477,1613644.96,1734226.73,0,0
619,PAYMENT,11536.64,C21564617,8027.64,0.0,M421930623,0.0,0.0,0,0
355,CASH_OUT,18834.56,C1026657175,61793.0,42958.44,C572759969,0.0,18834.56,0,0
37,PAYMENT,4502.13,C1877568752,0.0,0.0,M1967338073,0.0,0.0,0,0
212,CASH_OUT,704328.29,C247084608,704328.29,0.0,C359887652,0.0,704328.29,1,0
399,TRANSFER,1681978.64,C1817159235,0.0,0.0,C1185807564,1986192.46,3668171.11,0,0
204,TRANSFER,577271.19,C501020426,21072.0,0.0,C1155377876,1530549.31,2107820.49,0,0
253,CASH_OUT,144059.25,C1843024770,0.0,0.0,C763015447,428522.68,572581.92,0,0
349,PAYMENT,1618.25,C1517718198,0.0,0.0,M2129447598,0.0,0.0,0,0
373,CASH_OUT,142587.25,C569101296,46663.0,0.0,C106291086,543044.59,685631.84,0,0
299,CASH_OUT,196913.09,C771900520,0.0,0.0,C1033146013,1126698.53,1323611.62,0,0
211,CASH_OUT,278336.26,C216502634,0.0,0.0,C206677017,6544967.99,6823304.25,0,0
378,CASH_IN,290028.01,C1697179924,11230.0,301258.01,C1024375291,0.0,0.0,0,0
493,CASH_OUT,177516.36,C1622803813,236933.48,59417.11,C1708917360,1823773.38,2001289.75,0,0
308,CASH_OUT,78285.49,C1256507727,0.0,0.0,C1428469551,2709488.06,2787773.55,0,0
346,CASH_OUT,246516.43,C1354339472,0.0,0.0,C58427241,361818.65,608335.08,0,0
8,CASH_OUT,88577.21,C514788761,0.0,0.0,C1922859107,656145.48,744722.69,0,0
187,CASH_OUT,331076.51,C1508422464,48010.0,0.0,C711214286,707184.2,1038260.71,0,0
164,PAYMENT,10165.5,C796320196,0.0,0.0,M1894094405,0.0,0.0,0,0
322,PAYMENT,4667.69,C508922528,204.0,0.0,M1305645350,0.0,0.0,0,0
329,CASH_OUT,40140.67,C436360684,0.0,0.0,C833808924,715142.79,755283.46,0,0
13,PAYMENT,16239.45,C541242265,0.0,0.0,M170493625,0.0,0.0,0,0
187,CASH_OUT,185259.49,C392114411,198047.0,12787.51,C2008682993,3221923.98,3407183.47,0,0
377,CASH_OUT,338917.32,C1508032829,203645.66,0.0,C481522906,5607557.98,5946475.3,0,0
302,PAYMENT,11579.46,C1611077229,0.0,0.0,M1273415117,0.0,0.0,0,0
212,TRANSFER,247152.23,C2134874076,29987.0,0.0,C389890783,0.0,247152.23,0,0
257,CASH_OUT,164390.48,C1877254234,0.0,0.0,C1538384875,1565146.07,1729536.55,0,0
330,CASH_IN,83109.8,C785817471,3040103.75,3123213.55,C1353594252,244148.58,161038.79,0,0
164,CASH_IN,141452.14,C1708170384,4955207.57,5096659.71,C1142318514,1359899.73,1218447.59,0,0
235,CASH_OUT,109507.53,C907096889,321697.0,212189.47,C784685925,422677.68,532185.21,0,0
36,PAYMENT,13712.5,C642386744,243.0,0.0,M1885553296,0.0,0.0,0,0
181,CASH_IN,118765.63,C1786261070,2465802.39,2584568.03,C1047491385,485332.26,366566.63,0,0
182,PAYMENT,5370.94,C1081218646,144.68,0.0,M1360116102,0.0,0.0,0,0
167,CASH_IN,48454.58,C1682582848,31104.0,79558.58,C399440384,59275.5,10820.92,0,0
186,CASH_OUT,153743.2,C1906240653,0.0,0.0,C1016991060,178248.85,331992.04,0,0
311,PAYMENT,12754.61,C909214641,645755.36,633000.74,M2144546762,0.0,0.0,0,0
307,CASH_IN,397044.37,C1085570716,20413.0,417457.37,C1509885215,0.0,0.0,0,0
42,PAYMENT,6071.02,C1319087097,0.0,0.0,M384456704,0.0,0.0,0,0
431,CASH_IN,91508.43,C2030893493,769590.14,861098.56,C1683113811,1001210.53,909702.11,0,0
275,CASH_OUT,170156.13,C1963914870,287469.0,117312.87,C1105638442,0.0,170156.13,0,0
96,PAYMENT,4998.62,C2092049873,50112.0,45113.38,M1451512731,0.0,0.0,0,0
252,CASH_IN,144228.68,C530124203,7991085.12,8135313.8,C1728200457,481716.09,337487.41,0,0
595,CASH_OUT,159593.86,C1898070247,0.0,0.0,C1695337898,4951937.72,5111531.58,0,0
350,PAYMENT,22927.54,C124141004,5515.0,0.0,M1061172052,0.0,0.0,0,0
135,CASH_IN,605946.78,C1911284458,20045.0,625991.78,C1711350924,7300101.48,6694154.7,0,0
356,CASH_OUT,112247.85,C345798020,515052.27,402804.42,C1828111297,692525.76,804773.62,0,0
397,CASH_IN,89535.05,C1427360299,3939862.38,4029397.43,C1388621115,188588.67,99053.62,0,0
250,PAYMENT,19457.47,C294692938,9969.0,0.0,M53147340,0.0,0.0,0,0
15,PAYMENT,3525.6,C216495429,277907.98,274382.38,M219920141,0.0,0.0,0,0
19,PAYMENT,3557.66,C589762079,51354.88,47797.23,M1281640723,0.0,0.0,0,0
399,PAYMENT,5965.19,C878381047,479328.0,473362.81,M1301902569,0.0,0.0,0,0
308,CASH_OUT,66181.2,C347272336,21357.0,0.0,C1928176648,1948436.15,2014617.34,0,0
203,CASH_IN,83196.98,C1011739250,2430964.48,2514161.45,C393647683,731570.71,648373.73,0,0
254,CASH_IN,171594.01,C1387321764,58897.62,230491.63,C210315043,203879.94,32285.93,0,0
229,PAYMENT,12024.14,C1413717162,415355.91,403331.77,M368592079,0.0,0.0,0,0
356,PAYMENT,1303.8,C1220308751,0.0,0.0,M1664834724,0.0,0.0,0,0
187,CASH_IN,112295.58,C2002180525,74859.0,187154.58,C456754866,12405118.85,12292823.27,0,0
232,CASH_OUT,133553.05,C186517704,0.0,0.0,C1250567262,1405825.66,1539378.71,0,0
234,CASH_IN,160177.47,C1229015152,4457716.29,4617893.76,C2008797422,693356.49,533179.02,0,0
184,CASH_OUT,403834.28,C1152962664,104476.0,0.0,C683757482,1119073.57,1522907.85,0,0
156,TRANSFER,964092.92,C1932590870,7803.0,0.0,C257338994,585567.88,1549660.79,0,0
399,CASH_OUT,36471.18,C228612355,12128.0,0.0,C630991715,1572643.24,1609114.41,0,0
375,PAYMENT,10060.49,C1801654695,0.0,0.0,M1481805317,0.0,0.0,0,0
212,CASH_OUT,221741.27,C836744367,0.0,0.0,C978858794,8947905.56,9169646.82,0,0
234,TRANSFER,174165.63,C1238834072,0.0,0.0,C850748067,261115.3,435280.93,0,0
306,PAYMENT,3608.79,C1091940697,37178.16,33569.37,M1230220430,0.0,0.0,0,0
305,PAYMENT,15916.19,C1083251760,311946.0,296029.81,M1677685750,0.0,0.0,0,0
542,PAYMENT,63152.81,C613340693,10850.18,0.0,M1044443879,0.0,0.0,0,0
139,CASH_IN,218918.64,C1309233571,8633485.89,8852404.54,C832648427,430814.35,211895.71,0,0
13,TRANSFER,358140.39,C819197232,14713.0,0.0,C765454000,26021.04,384161.42,0,0
301,CASH_OUT,205543.87,C1220686837,0.0,0.0,C1892130630,1787918.17,1993462.03,0,0
381,CASH_OUT,185276.44,C2089877098,0.0,0.0,C1876546160,876880.4,1062156.85,0,0
308,PAYMENT,24285.68,C1152523619,313547.01,289261.34,M1062018872,0.0,0.0,0,0
308,PAYMENT,9117.52,C393420421,1018.0,0.0,M502184884,0.0,0.0,0,0
19,CASH_OUT,336017.58,C1247351289,0.0,0.0,C922733594,512211.1,627165.78,0,0
405,PAYMENT,5651.9,C567957933,72102.0,66450.1,M1498061602,0.0,0.0,0,0
36,PAYMENT,41928.38,C1377379142,20859.0,0.0,M375103082,0.0,0.0,0,0
7,PAYMENT,16487.8,C224661478,3748.0,0.0,M351308439,0.0,0.0,0,0
686,CASH_OUT,103226.9,C565549168,0.0,0.0,C1841314790,260098.27,363325.17,0,0
299,CASH_OUT,170798.19,C998091997,49.0,0.0,C1797633859,0.0,170798.19,0,0
404,PAYMENT,22836.31,C2014888200,16869.0,0.0,M1249851071,0.0,0.0,0,0
157,CASH_OUT,117620.41,C2022806641,0.0,0.0,C2038460693,233838.97,351459.38,0,0
154,CASH_OUT,457417.91,C306639467,5881.0,0.0,C1216562931,524480.14,981898.05,0,0
20,CASH_OUT,109207.06,C169267350,1596.0,0.0,C1660265093,0.0,109207.06,0,0
158,PAYMENT,2898.03,C939697221,596855.73,593957.7,M1321497391,0.0,0.0,0,0
299,CASH_OUT,5166728.87,C371181257,5166728.87,0.0,C1648449094,0.0,5166728.87,1,0
637,PAYMENT,165.8,C1645395508,0.0,0.0,M454882329,0.0,0.0,0,0
178,CASH_OUT,217637.6,C955109979,709311.0,491673.4,C609712089,6769717.55,6923307.68,0,0
37,PAYMENT,6058.05,C1447009186,0.0,0.0,M2039429044,0.0,0.0,0,0
304,CASH_OUT,288592.65,C2049976305,0.0,0.0,C1349884808,13590171.47,13878764.12,0,0
34,CASH_OUT,242487.87,C1622273417,0.0,0.0,C1750787180,620993.04,863480.91,0,0
354,CASH_OUT,294086.76,C433928626,0.0,0.0,C449052938,623527.72,917614.48,0,0
190,PAYMENT,2597.41,C1146534793,0.0,0.0,M1532195401,0.0,0.0,0,0
36,CASH_IN,281279.38,C353578129,532.0,281811.38,C1728061257,70311.96,0.0,0,0
252,CASH_IN,717840.34,C1140996395,10541.0,728381.34,C325785010,903050.45,185210.11,0,0
306,CASH_OUT,93686.66,C1829223653,0.0,0.0,C184866771,1119623.4,1213310.07,0,0
227,CASH_OUT,810.5,C283854394,0.0,0.0,C215217103,1233617.18,1234427.68,0,0
44,CASH_OUT,7275.31,C641291513,214564.05,207288.74,C405881980,8348142.91,8355418.22,0,0
250,CASH_IN,37551.26,C855187212,3617173.55,3654724.81,C304527798,4370135.08,4332583.82,0,0
378,CASH_OUT,272365.96,C1500924008,0.0,0.0,C2055995433,1788131.33,2060497.29,0,0
44,PAYMENT,5321.13,C1275400143,0.0,0.0,M1613934494,0.0,0.0,0,0
189,CASH_OUT,116832.01,C1004224313,0.0,0.0,C1099979146,150913.53,267745.54,0,0
283,CASH_OUT,62369.98,C1843594817,20466.0,0.0,C1356812367,774336.13,836706.11,0,0
205,CASH_OUT,186108.17,C1174243875,0.0,0.0,C544011652,1158497.96,1344606.13,0,0
305,CASH_IN,219194.12,C419910236,13000250.49,13219444.61,C1458857004,756608.06,537413.94,0,0
355,PAYMENT,24661.1,C7275962,22002.0,0.0,M1795370807,0.0,0.0,0,0
380,CASH_OUT,238175.47,C1962229331,25370.0,0.0,C546856775,1364255.74,1602431.21,0,0
686,PAYMENT,6381.04,C1145819395,181578.83,175197.79,M1815286028,0.0,0.0,0,0
300,CASH_IN,20951.32,C681786757,447545.4,468496.73,C1928863656,1325578.34,1304627.02,0,0
373,CASH_OUT,174612.19,C156349281,823014.88,648402.69,C2011993888,3624010.86,3798623.05,0,0
12,PAYMENT,40793.74,C111973644,57901.31,17107.57,M1857253136,0.0,0.0,0,0
326,CASH_OUT,323485.84,C425358693,0.0,0.0,C1661407024,7730777.01,8054262.85,0,0
690,PAYMENT,11224.11,C1188626389,0.0,0.0,M683379287,0.0,0.0,0,0
41,CASH_OUT,127250.61,C1573798698,858.0,0.0,C1184016722,4386724.65,4513975.26,0,0
279,PAYMENT,7705.65,C649646742,58.0,0.0,M2104345587,0.0,0.0,0,0
94,PAYMENT,13127.22,C1042987220,62453.0,49325.78,M595862336,0.0,0.0,0,0
134,CASH_IN,285683.95,C1589645363,12385410.12,12671094.07,C1138925641,781830.0,496146.05,0,0
137,PAYMENT,17993.21,C393941570,0.0,0.0,M1815497133,0.0,0.0,0,0
181,DEBIT,9183.47,C2125577093,33854.0,24670.53,C247150992,1898431.41,1907614.87,0,0
236,CASH_IN,146025.93,C2123129368,2147179.69,2293205.62,C1853317440,1353118.98,1207093.05,0,0
260,TRANSFER,327340.8,C1214616212,37356.0,0.0,C362290414,2217880.15,2545220.95,0,0
212,CASH_OUT,68059.07,C1894337058,0.0,0.0,C935565088,280612.84,348671.91,0,0
132,CASH_OUT,142778.37,C1697188441,13897.0,0.0,C86572650,0.0,103491.89,0,0
287,PAYMENT,6447.34,C636736360,2248.0,0.0,M153675269,0.0,0.0,0,0
136,CASH_IN,198460.0,C1993163052,1772794.49,1971254.49,C907988767,2137051.3,1938591.31,0,0
251,PAYMENT,13448.21,C528054118,14576.09,1127.88,M1755847873,0.0,0.0,0,0
250,PAYMENT,88017.21,C503877157,31975.0,0.0,M1993452740,0.0,0.0,0,0
229,CASH_OUT,208330.56,C897495599,0.0,0.0,C2122746402,478466.06,686796.62,0,0
358,CASH_OUT,158728.1,C1373904419,0.0,0.0,C990773570,2088474.81,2247202.91,0,0
522,CASH_IN,244688.9,C1181356838,103352.0,348040.9,C1391778023,69809.96,0.0,0,0
351,CASH_OUT,334455.39,C1929412018,0.0,0.0,C1542299309,2563597.71,2898053.09,0,0
375,CASH_IN,544257.01,C1150156795,30315.0,574572.01,C970427867,0.0,0.0,0,0
282,CASH_IN,114496.08,C754237394,997745.64,1112241.72,C863310782,663174.51,548678.43,0,0
138,CASH_OUT,11927.61,C1452895010,0.0,0.0,C1666452377,50440.0,322928.87,0,0
259,CASH_IN,24431.91,C613840011,161.0,24592.91,C533206652,0.0,0.0,0,0
35,TRANSFER,1094598.51,C1991548082,0.0,0.0,C649859852,2676966.93,3771565.45,0,0
183,CASH_OUT,180073.89,C383691559,0.0,0.0,C1543400715,2544335.25,2724409.14,0,0
260,PAYMENT,14803.5,C210199259,0.0,0.0,M1886837044,0.0,0.0,0,0
216,TRANSFER,477334.17,C1408473238,0.0,0.0,C571893274,2871480.14,3348814.31,0,0
10,CASH_IN,210681.28,C216830111,2081253.24,2291934.53,C1402042164,1948079.37,1501087.2,0,0
231,PAYMENT,300.9,C1657270089,0.0,0.0,M1681806632,0.0,0.0,0,0
189,CASH_IN,279793.44,C1193863829,6177.0,285970.44,C1831028819,236039.24,0.0,0,0
162,CASH_OUT,58857.64,C654857211,167687.0,108829.36,C113139794,0.0,58857.64,0,0
20,CASH_OUT,260505.46,C1030210520,0.0,0.0,C654193860,624326.65,884832.11,0,0
136,TRANSFER,337102.9,C1632743327,0.0,0.0,C1134206983,2151913.61,2489016.51,0,0
38,PAYMENT,14371.21,C847743476,100575.0,86203.79,M870417264,0.0,0.0,0,0
404,CASH_IN,77323.35,C719041850,4991408.88,5068732.23,C188367538,700138.54,622815.19,0,0
354,PAYMENT,14058.69,C323977894,52426.0,38367.31,M1502280990,0.0,0.0,0,0
249,PAYMENT,137.01,C639998902,27392.98,27255.97,M221111110,0.0,0.0,0,0
16,CASH_IN,18654.13,C1145180678,8610447.04,8629101.17,C2037306280,863575.06,844920.93,0,0
309,PAYMENT,14220.51,C410980129,3.0,0.0,M1148453919,0.0,0.0,0,0
179,PAYMENT,21551.83,C157849301,21071.0,0.0,M1930831592,0.0,0.0,0,0
136,CASH_OUT,6299.48,C595232397,106905.0,100605.52,C380047492,191878.31,198177.78,0,0
11,TRANSFER,1749155.58,C1557743920,1023114.29,0.0,C614685048,185383.93,1519909.05,0,0
299,CASH_OUT,237438.67,C385231834,0.0,0.0,C1690488772,1002793.6,1240232.27,0,0
302,CASH_OUT,358044.84,C1118632775,504849.88,146805.04,C1413208494,1279194.82,1637239.66,0,0
159,PAYMENT,11910.26,C1581615812,8091.0,0.0,M364250734,0.0,0.0,0,0
143,TRANSFER,437783.77,C63688015,0.0,0.0,C1737602138,11976677.42,12414461.18,0,0
351,CASH_IN,6332.47,C608032972,185.0,6517.47,C1294474609,0.0,0.0,0,0
405,PAYMENT,10778.68,C891386475,0.0,0.0,M1167416500,0.0,0.0,0,0
300,CASH_OUT,411408.81,C27525887,0.0,0.0,C829092405,926157.8,1337566.61,0,0
351,CASH_OUT,169520.46,C1569070552,0.0,0.0,C231183855,184824.9,354345.36,0,0
13,PAYMENT,2001.62,C2059249082,3696.75,1695.13,M1059617209,0.0,0.0,0,0
18,CASH_OUT,154673.64,C711285551,20705.0,0.0,C1812324808,0.0,154673.64,0,0
300,CASH_OUT,164567.25,C1282019392,0.0,0.0,C1389438524,215685.54,380252.79,0,0
178,CASH_IN,162435.84,C1047526170,2359495.89,2521931.73,C488929504,238475.58,76039.75,0,0
155,PAYMENT,9488.2,C212187285,15974.05,6485.85,M473910079,0.0,0.0,0,0
210,CASH_IN,184188.7,C1424600239,421.0,184609.7,C774091369,0.0,0.0,0,0
166,CASH_IN,40201.22,C1149392655,3018336.56,3058537.78,C1256843844,216162.72,175961.5,0,0
394,PAYMENT,10642.37,C436650723,19507.0,8864.63,M2067467373,0.0,0.0,0,0
426,CASH_IN,214158.65,C159573734,3228653.5,3442812.15,C2076002144,812727.27,598568.62,0,0
43,PAYMENT,4997.73,C58455056,103248.49,98250.75,M653769547,0.0,0.0,0,0
346,CASH_OUT,117805.73,C149216329,20541.0,0.0,C912100703,1181168.21,1298973.93,0,0
135,CASH_OUT,175251.77,C930373424,50465.9,0.0,C484967382,1302436.57,2260036.32,0,0
16,CASH_OUT,544185.83,C287591856,0.0,0.0,C1902027015,3477980.69,4022166.52,0,0
164,CASH_OUT,171281.76,C1479986215,589.0,0.0,C1375298978,138427.03,309708.79,0,0
179,PAYMENT,14217.41,C1210985790,0.0,0.0,M1993194352,0.0,0.0,0,0
305,PAYMENT,21312.47,C1844233193,0.0,0.0,M1115923395,0.0,0.0,0,0
327,PAYMENT,4676.99,C1935361213,0.0,0.0,M476673309,0.0,0.0,0,0
252,CASH_OUT,381740.22,C938977253,50193.0,0.0,C2089215074,100293.97,482034.19,0,0
20,CASH_IN,203691.67,C990835676,11934965.07,12138656.74,C2122668216,4804940.58,4601248.91,0,0
301,TRANSFER,447549.98,C350188416,0.0,0.0,C1040564433,599772.91,1047322.89,0,0
181,CASH_OUT,229303.14,C209784185,14939.0,0.0,C1686773644,139527.36,368830.49,0,0
331,CASH_OUT,306046.11,C1568288776,0.0,0.0,C290157770,309586.72,615632.83,0,0
322,PAYMENT,20414.36,C1217166458,21000.0,585.64,M329063165,0.0,0.0,0,0
232,CASH_OUT,521598.99,C228004771,424901.45,0.0,C1640035658,1085815.14,1607414.14,0,0
4,PAYMENT,1616.06,C302687243,629709.0,628092.94,M850083982,0.0,0.0,0,0
132,CASH_IN,331941.24,C460926850,2095.0,334036.24,C1838837675,0.0,0.0,0,0
11,PAYMENT,10606.53,C380987913,73058.63,62452.1,M1930095345,0.0,0.0,0,0
402,CASH_OUT,146695.74,C226644419,671116.0,524420.26,C275069097,3406880.34,3553576.09,0,0
10,PAYMENT,6982.54,C212740884,1724555.85,1717573.31,M232938738,0.0,0.0,0,0
13,PAYMENT,4443.37,C2084094512,0.0,0.0,M551299837,0.0,0.0,0,0
375,CASH_OUT,300774.46,C722040923,0.0,0.0,C1517884010,10205312.58,10506087.04,0,0
140,CASH_OUT,15917.31,C1530237244,3656.0,0.0,C1418463232,0.0,15917.31,0,0
397,CASH_OUT,223995.16,C571456756,37217.0,0.0,C800127121,469628.5,693623.67,0,0
142,CASH_OUT,265758.51,C1650902623,51845.0,0.0,C627261053,0.0,265758.51,0,0
14,PAYMENT,2105.08,C1663155442,20082.0,17976.92,M114311586,0.0,0.0,0,0
155,PAYMENT,23056.43,C2081705735,0.0,0.0,M1120034132,0.0,0.0,0,0
259,PAYMENT,5242.96,C781197807,290519.0,285276.04,M722650903,0.0,0.0,0,0
303,TRANSFER,5098255.78,C420031365,0.0,0.0,C1120702661,7092302.87,20003782.9,0,0
399,CASH_OUT,257642.05,C1035825440,0.0,0.0,C2023575916,6898405.29,7156047.34,0,0
144,PAYMENT,20874.6,C381336664,0.0,0.0,M1384163199,0.0,0.0,0,0
329,CASH_OUT,80643.24,C970099548,0.0,0.0,C1036232246,384662.32,465305.56,0,0
22,PAYMENT,8328.46,C832977769,0.0,0.0,M1259020287,0.0,0.0,0,0
298,CASH_OUT,516251.93,C1886053098,20857.0,0.0,C1159081501,0.0,516251.93,0,0
18,CASH_IN,187775.83,C378903485,2281872.71,2469648.54,C1738973904,812251.41,530175.45,0,0
356,CASH_OUT,130926.27,C203415276,0.0,0.0,C110721995,159726.62,290652.89,0,0
157,TRANSFER,973947.04,C1069734933,0.0,0.0,C266514182,2648969.9,3412660.6,0,0
353,CASH_IN,155999.93,C946948435,365.0,156364.93,C66207672,15254715.54,15098715.62,0,0
227,PAYMENT,19736.72,C1915010157,0.0,0.0,M1401189302,0.0,0.0,0,0
11,CASH_IN,45491.24,C940880131,3682445.55,3727936.78,C33083575,1135200.52,1089709.29,0,0
35,CASH_IN,237974.11,C1723100961,726.0,238700.11,C1404783027,102162.66,0.0,0,0
285,PAYMENT,5930.75,C469810658,21262.0,15331.25,M1190545978,0.0,0.0,0,0
353,PAYMENT,7982.09,C26370945,0.0,0.0,M1386515879,0.0,0.0,0,0
33,TRANSFER,3507836.12,C837253817,80144.0,0.0,C1468405407,0.0,3507836.12,0,0
356,CASH_IN,115810.88,C810802987,832.0,116642.88,C1043455324,90495.03,0.0,0,0
185,CASH_OUT,75901.93,C1190054882,403638.0,327736.07,C1804633427,0.0,75901.93,0,0
156,CASH_OUT,226375.96,C903878374,121629.0,0.0,C125302800,217193.57,216531.33,0,0
140,TRANSFER,519515.6,C842943857,0.0,0.0,C266514182,1843627.93,2363143.53,0,0
396,CASH_OUT,22520.93,C1112196602,0.0,0.0,C608261489,234494.83,257015.77,0,0
9,PAYMENT,1125.72,C396512501,0.0,0.0,M623645741,0.0,0.0,0,0
381,PAYMENT,2419.48,C967249814,11460.0,9040.52,M801673413,0.0,0.0,0,0
687,TRANSFER,579487.83,C858149125,9639.0,0.0,C691413016,3269821.5,3849309.32,0,0
162,CASH_OUT,110918.95,C1682978612,0.0,0.0,C257550969,1279069.45,1389988.4,0,0
249,CASH_IN,175547.72,C1873433680,42630.0,218177.72,C1795674397,0.0,0.0,0,0
160,CASH_OUT,520489.13,C102086208,0.0,0.0,C359337408,572709.89,1155467.35,0,0
129,PAYMENT,9182.64,C345581071,0.0,0.0,M924049234,0.0,0.0,0,0
186,CASH_OUT,102759.73,C680551379,0.0,0.0,C1175885540,2258323.33,2361083.06,0,0
323,CASH_OUT,409622.35,C1349698130,46142.0,0.0,C1574216896,0.0,409622.35,0,0
158,CASH_OUT,533078.81,C1745633670,0.0,0.0,C1324120377,2020917.92,2553996.73,0,0
14,PAYMENT,4774.55,C1144721899,147776.39,143001.83,M517637712,0.0,0.0,0,0
306,PAYMENT,41772.16,C458662270,0.0,0.0,M1441258018,0.0,0.0,0,0
395,PAYMENT,9077.42,C1267626191,251637.81,242560.39,M820531717,0.0,0.0,0,0
492,CASH_OUT,173766.09,C339127987,504.0,0.0,C829446968,0.0,173766.09,0,0
274,CASH_IN,78263.7,C1249151264,28103.0,106366.7,C2068686274,0.0,0.0,0,0
393,TRANSFER,2185048.54,C1454745978,30341.0,0.0,C1351623783,663457.7,2848506.24,0,0
322,PAYMENT,32446.32,C1142987698,51822.0,19375.68,M1563173186,0.0,0.0,0,0
188,CASH_IN,50120.24,C1286391056,97685.0,147805.24,C290389676,269899.89,219779.66,0,0
381,CASH_OUT,203148.77,C672841771,0.0,0.0,C1992426386,890184.83,1093333.59,0,0
209,PAYMENT,7536.63,C1007833289,59836.0,52299.37,M838403004,0.0,0.0,0,0
408,PAYMENT,17598.16,C241479782,356277.0,338678.84,M1619859309,0.0,0.0,0,0
395,TRANSFER,311704.52,C1359566509,0.0,0.0,C1369466230,1344811.01,1656515.53,0,0
309,PAYMENT,2798.38,C303382309,332689.99,329891.62,M933488828,0.0,0.0,0,0
43,CASH_IN,147908.28,C1052259360,2854187.72,3002096.0,C1676420178,675886.2,527977.92,0,0
348,PAYMENT,31481.54,C1517533637,40858.0,9376.46,M625322697,0.0,0.0,0,0
308,CASH_IN,215306.73,C1492231744,193.0,215499.73,C1983386144,0.0,0.0,0,0
136,CASH_OUT,181293.68,C1191626269,0.0,0.0,C111870948,3494641.34,3675935.03,0,0
396,CASH_OUT,420209.93,C1331885040,0.0,0.0,C135059001,1720349.6,2140559.53,0,0
397,CASH_OUT,335795.24,C538454058,0.0,0.0,C1313123109,792897.56,1128692.8,0,0
348,PAYMENT,13098.3,C431389267,74919.0,61820.7,M735330404,0.0,0.0,0,0
377,PAYMENT,22083.33,C174511377,400175.22,378091.88,M1384779880,0.0,0.0,0,0
212,PAYMENT,1799.34,C1917666388,0.0,0.0,M1201733763,0.0,0.0,0,0
346,PAYMENT,3031.25,C1470616061,0.0,0.0,M1090901589,0.0,0.0,0,0
165,PAYMENT,7172.63,C629356195,0.0,0.0,M80843104,0.0,0.0,0,0
298,PAYMENT,15014.46,C17921206,0.0,0.0,M1635941414,0.0,0.0,0,0
596,PAYMENT,6264.18,C1290517274,0.0,0.0,M37963108,0.0,0.0,0,0
371,CASH_IN,334500.7,C342857008,3693232.94,4027733.64,C1742838653,518419.52,183918.82,0,0
19,PAYMENT,169.51,C2118568692,0.0,0.0,M1621046263,0.0,0.0,0,0
356,CASH_OUT,74047.41,C1839123965,12488.0,0.0,C1402831372,1222560.55,1296607.96,0,0
356,PAYMENT,5823.82,C986799089,0.0,0.0,M182115685,0.0,0.0,0,0
138,PAYMENT,4509.97,C1641912911,0.0,0.0,M1080953119,0.0,0.0,0,0
179,PAYMENT,6522.76,C779216340,345310.28,338787.52,M988208061,0.0,0.0,0,0
132,PAYMENT,15972.04,C1475702272,15231.0,0.0,M1138563195,0.0,0.0,0,0
178,PAYMENT,8646.66,C116798072,0.0,0.0,M2147021885,0.0,0.0,0,0
46,CASH_IN,399712.93,C587938111,1972398.67,2372111.6,C1432596631,2385762.38,1986049.45,0,0
12,CASH_OUT,40858.7,C1664519633,1363211.49,1322352.79,C1165467376,0.0,40858.7,0,0
322,TRANSFER,1658234.38,C841948579,7769.0,0.0,C809942869,22313.56,1680547.93,0,0
40,CASH_OUT,84581.87,C1136692439,95579.0,10997.13,C415126561,27970.79,74638.91,0,0
212,PAYMENT,13794.73,C438645961,177053.01,163258.28,M865842555,0.0,0.0,0,0
132,PAYMENT,1855.92,C1346785397,175165.55,173309.63,M2001562732,0.0,0.0,0,0
10,TRANSFER,285414.3,C1585863218,0.0,0.0,C525425627,771368.34,1056782.65,0,0
132,CASH_OUT,161209.63,C1846874227,31446.0,0.0,C1835168484,82411.5,243621.13,0,0
329,PAYMENT,15315.7,C665792262,0.0,0.0,M1324440705,0.0,0.0,0,0
274,CASH_OUT,93670.96,C1037560029,69918.0,0.0,C1917637373,561461.3,655132.26,0,0
397,PAYMENT,7517.5,C307592180,0.0,0.0,M1287383844,0.0,0.0,0,0
166,CASH_IN,241797.61,C539412946,870529.0,1112326.61,C575665687,3452147.86,3210350.25,0,0
158,CASH_IN,254846.4,C1940687498,4.0,254850.4,C363716864,2233616.34,1978769.94,0,0
15,CASH_OUT,93746.9,C705242780,0.0,0.0,C309167705,3929149.43,4022896.33,0,0
37,PAYMENT,8429.85,C1748849515,31317.0,22887.15,M456010824,0.0,0.0,0,0
345,CASH_OUT,229584.43,C1984730979,771.0,0.0,C1071786485,2366634.75,2596219.19,0,0
303,TRANSFER,826002.25,C225534636,105559.0,0.0,C1615115898,288662.94,1114665.19,0,0
235,PAYMENT,2918.13,C1334854697,0.0,0.0,M206366804,0.0,0.0,0,0
138,PAYMENT,17310.96,C1529628150,0.0,0.0,M1195875490,0.0,0.0,0,0
401,CASH_OUT,228882.49,C1172482290,0.0,0.0,C514049329,2389342.66,2618225.16,0,0
371,CASH_IN,206057.49,C1935245758,6480.0,212537.49,C1841471154,84111.77,0.0,0,0
326,TRANSFER,391854.22,C588577204,0.0,0.0,C1805502829,923762.77,1315616.99,0,0
373,CASH_IN,228877.8,C1320585797,105014.0,333891.8,C940159993,192831.58,0.0,0,0
